Id,SalePrice
1599,187429.9
1600,181727.88
1601,72084.18
1602,128611.03
1603,86137.586
1604,272323.25
1605,241541.95
1606,172191.97
1607,181394.83
1608,215339.89
1609,190741.1
1610,158957.61
1611,128314.734
1612,157432.08
1613,156499.48
1614,128300.72
1615,89868.85
1616,71578.06
1617,90205.555
1618,124384.69
1619,139127.22
1620,158230.1
1621,130392.82
1622,140099.88
1623,295954.75
1624,219796.55
1625,120424.87
1626,160258.69
1627,183457.06
1628,268172.8
1629,175275.77
1630,362931.62
1631,224263.0
1632,238205.14
1633,170442.22
1634,182996.95
1635,178245.34
1636,151971.05
1637,190040.34
1638,201057.0
1639,187040.45
1640,261808.94
1641,184799.97
1642,219793.52
1643,221952.58
1644,223276.78
1645,191938.11
1646,155009.62
1647,160140.55
1648,131553.58
1649,137626.86
1650,110868.086
1651,125524.32
1652,97005.484
1653,94108.09
1654,156132.3
1655,151339.64
1656,148155.6
1657,151865.73
1658,147340.25
1659,133304.42
1660,151277.34
1661,469342.38
1662,411834.56
1663,386497.4
1664,499045.75
1665,322836.97
1666,324195.94
1667,375120.06
1668,339397.2
1669,304942.66
1670,349244.25
1671,252023.19
1672,512781.12
1673,302944.25
1674,245041.08
1675,189851.45
1676,196019.12
1677,215578.55
1678,491322.06
1679,400865.44
1680,346537.25
1681,265131.47
1682,287044.97
1683,174157.06
1684,167939.03
1685,175130.36
1686,171112.17
1687,167765.33
1688,184100.92
1689,187412.67
1690,184965.22
1691,174076.14
1692,254713.61
1693,164815.03
1694,177733.3
1695,167773.84
1696,261342.12
1697,179364.7
1698,376155.0
1699,328334.56
1700,237909.67
1701,255615.75
1702,257150.52
1703,250101.2
1704,299763.28
1705,229977.45
1706,446284.34
1707,219927.83
1708,218402.36
1709,297411.9
1710,218137.4
1711,251838.88
1712,237238.66
1713,271307.2
1714,222122.28
1715,207285.22
1716,195814.84
1717,163980.84
1718,133460.08
1719,203227.52
1720,248456.05
1721,163855.03
1722,127017.95
1723,153759.88
1724,212229.44
1725,241761.02
1726,193372.88
1727,157989.47
1728,177266.89
1729,165312.4
1730,167406.5
1731,123267.44
1732,129821.36
1733,121479.375
1734,121742.9
1735,131165.34
1736,119239.73
1737,351224.5
1738,206162.88
1739,307027.06
1740,235173.23
1741,191372.77
1742,175793.38
1743,172861.94
1744,297143.38
1745,226531.38
1746,220266.92
1747,220076.78
1748,217888.23
1749,153441.81
1750,122231.625
1751,230652.45
1752,120022.45
1753,138731.8
1754,203176.31
1755,167164.75
1756,126864.23
1757,122140.04
1758,141853.17
1759,152501.55
1760,161028.7
1761,137934.98
1762,179004.05
1763,173613.14
1764,115627.25
1765,165072.56
1766,166242.05
1767,197136.45
1768,149185.3
1769,175728.45
1770,143040.16
1771,133384.14
1772,136817.22
1773,131603.03
1774,112963.02
1775,133619.92
1776,126633.71
1777,119020.984
1778,135817.7
1779,117782.01
1780,178014.56
1781,144315.67
1782,92910.74
1783,137338.44
1784,104003.945
1785,126755.2
1786,146755.89
1787,178505.58
1788,46709.477
1789,99274.58
1790,76016.625
1791,180429.55
1792,154527.69
1793,131663.44
1794,150292.25
1795,133936.1
1796,120635.125
1797,125757.1
1798,121262.29
1799,117170.93
1800,138338.05
1801,125814.445
1802,141361.5
1803,145208.6
1804,142669.92
1805,133931.53
1806,121575.23
1807,128777.11
1808,118440.57
1809,121476.37
1810,150463.5
1811,111402.97
1812,97098.875
1813,123635.96
1814,98800.26
1815,47702.39
1816,92542.8
1817,122895.88
1818,144880.36
1819,124369.94
1820,51357.164
1821,107871.836
1822,156954.02
1823,40412.535
1824,144907.7
1825,144817.2
1826,108831.055
1827,109268.75
1828,132618.69
1829,124900.734
1830,142483.48
1831,165726.72
1832,84066.54
1833,138072.75
1834,117132.63
1835,150596.98
1836,122076.47
1837,86658.07
1838,123308.03
1839,93127.164
1840,163833.83
1841,142456.83
1842,74539.46
1843,134829.89
1844,136305.61
1845,137831.64
1846,156276.58
1847,165838.06
1848,45788.695
1849,106198.445
1850,119613.72
1851,159763.58
1852,123763.14
1853,130512.77
1854,169867.84
1855,130779.34
1856,213759.06
1857,152701.0
1858,129826.64
1859,115969.66
1860,146214.28
1861,116054.73
1862,326254.6
1863,325329.94
1864,325329.94
1865,310212.2
1866,307797.72
1867,238313.88
1868,310177.44
1869,206277.52
1870,248696.72
1871,243315.44
1872,177064.11
1873,232813.94
1874,144975.69
1875,211861.17
1876,196332.45
1877,215771.34
1878,199388.08
1879,131777.22
1880,134656.36
1881,243820.36
1882,250692.48
1883,194289.52
1884,210142.7
1885,249133.47
1886,303819.4
1887,210492.72
1888,280033.06
1889,157006.73
1890,139018.98
1891,134869.19
1892,109277.99
1893,134633.03
1894,127493.29
1895,134322.67
1896,127476.56
1897,109281.89
1898,102952.664
1899,150048.36
1900,150727.88
1901,183510.97
1902,152813.72
1903,214597.28
1904,133705.1
1905,190208.25
1906,172457.16
1907,212882.64
1908,113316.0
1909,132095.12
1910,122114.72
1911,206810.25
1912,302703.94
1913,138249.39
1914,48632.625
1915,322780.4
1916,60949.547
1917,262642.6
1918,138343.86
1919,161917.16
1920,135625.83
1921,435786.38
1922,318175.75
1923,219210.98
1924,221650.05
1925,213528.1
1926,379449.34
1927,137501.02
1928,153306.69
1929,127249.49
1930,134281.78
1931,140655.61
1932,130685.22
1933,185081.62
1934,178128.62
1935,170341.58
1936,180952.9
1937,181992.75
1938,178673.42
1939,238435.23
1940,183743.11
1941,167716.3
1942,180062.39
1943,201624.36
1944,335512.28
1945,371023.66
1946,152403.1
1947,317938.03
1948,170992.86
1949,236321.3
1950,180395.03
1951,259061.55
1952,213055.08
1953,164402.14
1954,196487.95
1955,128057.74
1956,270535.34
1957,153609.84
1958,301411.47
1959,138240.39
1960,115690.55
1961,117176.414
1962,94287.12
1963,102122.375
1964,108723.266
1965,146854.98
1966,148273.0
1967,298997.5
1968,434203.66
1969,405894.84
1970,468899.38
1971,468202.97
1972,385866.44
1973,248624.78
1974,330898.12
1975,493912.03
1976,267474.9
1977,349116.3
1978,386675.38
1979,327537.38
1980,192264.6
1981,340155.03
1982,236451.94
1983,211600.36
1984,166005.03
1985,225981.22
1986,212700.28
1987,168322.5
1988,177854.06
1989,191717.02
1990,215388.58
1991,251327.98
1992,209966.34
1993,160859.64
1994,240477.06
1995,182765.27
1996,227427.27
1997,323677.16
1998,351902.03
1999,263584.6
2000,312110.12
2001,258925.3
2002,230476.19
2003,260947.36
2004,258239.77
2005,216857.45
2006,237370.5
2007,244278.25
2008,226258.45
2009,188506.3
2010,193105.72
2011,143947.97
2012,173958.23
2013,178153.94
2014,181460.12
2015,198961.12
2016,191701.81
2017,199411.9
2018,120689.5
2019,133308.62
2020,107097.74
2021,105988.95
2022,185459.4
2023,139158.39
2024,245357.97
2025,372507.8
2026,173748.19
2027,156469.16
2028,154366.34
2029,168004.33
2030,281153.72
2031,263173.72
2032,287696.38
2033,271422.56
2034,167117.17
2035,212206.03
2036,183501.17
2037,188946.48
2038,326359.97
2039,225708.22
2040,359472.3
2041,297106.88
2042,198286.3
2043,171550.67
2044,157081.25
2045,209093.44
2046,134339.56
2047,144373.16
2048,141431.38
2049,140656.9
2050,179214.52
2051,107263.76
2052,123192.14
2053,152375.67
2054,83753.195
2055,164112.98
2056,142621.16
2057,116463.51
2058,227169.94
2059,137308.19
2060,168916.3
2061,175690.19
2062,132371.66
2063,108153.97
2064,140711.83
2065,117792.41
2066,173565.25
2067,123025.664
2068,116993.14
2069,83578.65
2070,116056.99
2071,89982.17
2072,112944.99
2073,138465.81
2074,181294.83
2075,149189.89
2076,113968.3
2077,155957.11
2078,131320.78
2079,131663.0
2080,115696.03
2081,119335.06
2082,136105.4
2083,144948.39
2084,108385.98
2085,122057.27
2086,132495.27
2087,119150.36
2088,102339.555
2089,74145.34
2090,128273.4
2091,125910.164
2092,119823.234
2093,121546.414
2094,113969.09
2095,155866.25
2096,79427.71
2097,97716.23
2098,156653.5
2099,55886.42
2100,84928.02
2101,128193.1
2102,123438.98
2103,105867.445
2104,131665.6
2105,131732.31
2106,64332.992
2107,209757.33
2108,113496.34
2109,112603.65
2110,133138.88
2111,153089.94
2112,143985.38
2113,120401.7
2114,111111.805
2115,159115.39
2116,117112.62
2117,149827.97
2118,129617.02
2119,107208.42
2120,120288.12
2121,109983.55
2122,105967.45
2123,90042.945
2124,171249.33
2125,125739.61
2126,154431.84
2127,150452.03
2128,129574.66
2129,101200.1
2130,136834.77
2131,136600.73
2132,113959.88
2133,132699.38
2134,116789.34
2135,89053.28
2136,84574.734
2137,110414.555
2138,129144.79
2139,151033.92
2140,142421.27
2141,148971.66
2142,131525.2
2143,142325.12
2144,132089.62
2145,139205.3
2146,160683.16
2147,131997.73
2148,128719.82
2149,154803.22
2150,228609.64
2151,116587.88
2152,180626.64
2153,169250.39
2154,112016.58
2155,138625.64
2156,283055.72
2157,223192.67
2158,235907.23
2159,219940.95
2160,170272.44
2161,244639.25
2162,394648.84
2163,334298.62
2164,246818.45
2165,188284.98
2166,149232.05
2167,218619.67
2168,209589.08
2169,195319.75
2170,220300.58
2171,148280.03
2172,131811.16
2173,162751.73
2174,232072.06
2175,280629.16
2176,323222.25
2177,243962.8
2178,203808.44
2179,140203.53
2180,231291.92
2181,187826.95
2182,226099.19
2183,196413.17
2184,131265.05
2185,124450.9
2186,148255.64
2187,154974.52
2188,162233.16
2189,160011.25
2190,88430.46
2191,86632.72
2192,94506.04
2193,108477.76
2194,105792.04
2195,113887.08
2196,103206.42
2197,115676.92
2198,163487.45
2199,178391.02
2200,139521.12
2201,146171.72
2202,209167.56
2203,146650.56
2204,192999.94
2205,113325.195
2206,147579.89
2207,206431.44
2208,247389.02
2209,211460.9
2210,123293.75
2211,116792.08
2212,112037.375
2213,108552.46
2214,134097.03
2215,104866.1
2216,144213.89
2217,77198.664
2218,76873.336
2219,72144.57
2220,63042.8
2221,326977.38
2222,260846.94
2223,264761.66
2224,214064.83
2225,118434.19
2226,184217.98
2227,211998.36
2228,273771.7
2229,242259.86
2230,161376.92
2231,219432.38
2232,173612.08
2233,170850.9
2234,251026.06
2235,222128.64
2236,282241.3
2237,334383.94
2238,208553.23
2239,104235.93
2240,158874.89
2241,171825.62
2242,127247.375
2243,130625.47
2244,105930.69
2245,104947.58
2246,146872.48
2247,112776.625
2248,128153.55
2249,125926.484
2250,134774.16
2251,116103.33
2252,171973.94
2253,154898.66
2254,177755.64
2255,194040.03
2256,180778.47
2257,208006.34
2258,165927.12
2259,175100.95
2260,166188.72
2261,187241.78
2262,200393.83
2263,361674.62
2264,467498.97
2265,170850.47
2266,310575.5
2267,350567.53
2268,391807.06
2269,146911.48
2270,184901.31
2271,218729.75
2272,201712.34
2273,170205.6
2274,181200.84
2275,162934.83
2276,196218.84
2277,177154.34
2278,149158.39
2279,133516.55
2280,120587.086
2281,172916.75
2282,187608.98
2283,102134.21
2284,115315.64
2285,145405.78
2286,123783.69
2287,352014.22
2288,273592.78
2289,424470.6
2290,472429.94
2291,334434.7
2292,431389.94
2293,515030.28
2294,429698.97
2295,439508.8
2296,263437.2
2297,319849.4
2298,319757.38
2299,422863.06
2300,348821.47
2301,276127.66
2302,245901.95
2303,236582.31
2304,241906.73
2305,185077.94
2306,182233.86
2307,191844.36
2308,214930.72
2309,286183.03
2310,221596.03
2311,190898.75
2312,166002.19
2313,176698.81
2314,173164.4
2315,177114.02
2316,194628.9
2317,188173.16
2318,179937.28
2319,175963.48
2320,193654.77
2321,242055.73
2322,163352.83
2323,177325.69
2324,168456.9
2325,202962.83
2326,159314.86
2327,209891.36
2328,231586.11
2329,183088.27
2330,175035.62
2331,390888.8
2332,437868.56
2333,328722.94
2334,257491.5
2335,251394.17
2336,348466.3
2337,229568.16
2338,290865.88
2339,218636.03
2340,406790.78
2341,209125.02
2342,239738.02
2343,224535.95
2344,233644.89
2345,238174.14
2346,228497.88
2347,203881.56
2348,225614.4
2349,170655.98
2350,283335.97
2351,259346.61
2352,255997.75
2353,245427.34
2354,138663.7
2355,148164.8
2356,152423.3
2357,193814.75
2358,195757.83
2359,127596.164
2360,112431.445
2361,141865.1
2362,276090.34
2363,141269.3
2364,150054.69
2365,225996.67
2366,174818.72
2367,198322.9
2368,227241.66
2369,202799.22
2370,172950.66
2371,175358.39
2372,189712.9
2373,279600.12
2374,319887.12
2375,266993.38
2376,267269.6
2377,396471.0
2378,144449.11
2379,203314.92
2380,145365.28
2381,160963.88
2382,199069.16
2383,197127.55
2384,238828.0
2385,158763.55
2386,135604.25
2387,140509.34
2388,93579.04
2389,118669.99
2390,138433.47
2391,138082.2
2392,114022.33
2393,171163.45
2394,145546.88
2395,214642.73
2396,142670.03
2397,221367.92
2398,131549.53
2399,55653.324
2400,57365.0
2401,112286.24
2402,144030.0
2403,130271.34
2404,146351.55
2405,164513.08
2406,142393.95
2407,120554.15
2408,142354.36
2409,124772.74
2410,165441.42
2411,122271.63
2412,160693.3
2413,135508.95
2414,149463.94
2415,132616.6
2416,133472.31
2417,133625.16
2418,131986.84
2419,124258.5
2420,125596.14
2421,150516.12
2422,115382.69
2423,130558.05
2424,155334.72
2425,255629.05
2426,125911.03
2427,146508.77
2428,177285.75
2429,117298.74
2430,129416.86
2431,106840.96
2432,141164.69
2433,147867.19
2434,139134.75
2435,149151.56
2436,109768.6
2437,107567.66
2438,123194.94
2439,106757.234
2440,122980.375
2441,98354.15
2442,97196.47
2443,117831.13
2444,122167.516
2445,87065.18
2446,122920.18
2447,178030.48
2448,130381.17
2449,107841.1
2450,149725.77
2451,117253.41
2452,212052.11
2453,91714.63
2454,123345.586
2455,118000.625
2456,130466.63
2457,129083.36
2458,118061.6
2459,108962.98
2460,135867.02
2461,121674.01
2462,139679.34
2463,124956.28
2464,180017.47
2465,135081.39
2466,106083.78
2467,144330.11
2468,82611.555
2469,77103.5
2470,181704.6
2471,203969.5
2472,162827.66
2473,113675.125
2474,87305.67
2475,219734.16
2476,114723.984
2477,127679.6
2478,154863.16
2479,110564.48
2480,142524.2
2481,124192.87
2482,129473.5
2483,113034.7
2484,120590.68
2485,126088.05
2486,155048.89
2487,174279.66
2488,154625.64
2489,148029.56
2490,156319.02
2491,89544.99
2492,182096.05
2493,140239.36
2494,145356.19
2495,83666.64
2496,242331.02
2497,145385.23
2498,110888.33
2499,90483.914
2500,123008.555
2501,143790.28
2502,150350.36
2503,100978.69
2504,181849.97
2505,221022.47
2506,250330.92
2507,286307.4
2508,258662.95
2509,217507.23
2510,217155.97
2511,175399.42
2512,208924.66
2513,215247.5
2514,238561.55
2515,151701.33
2516,164786.42
2517,140073.42
2518,154855.88
2519,225932.17
2520,205441.45
2521,187596.48
2522,214289.86
2523,126383.22
2524,136451.98
2525,146741.66
2526,135389.47
2527,115118.48
2528,135388.17
2529,137792.03
2530,122777.05
2531,247839.67
2532,227598.95
2533,196717.66
2534,230206.86
2535,318060.8
2536,237305.83
2537,236354.48
2538,181084.52
2539,193080.89
2540,172111.05
2541,180853.1
2542,166245.84
2543,129173.11
2544,127835.08
2545,128601.7
2546,136861.55
2547,143019.8
2548,153804.61
2549,153383.11
2550,221049.14
2551,136226.22
2552,128145.74
2553,75529.59
2554,101855.414
2555,116953.85
2556,102724.766
2557,115502.125
2558,150936.45
2559,139809.53
2560,140081.5
2561,138185.81
2562,136354.64
2563,158895.02
2564,190862.88
2565,143672.45
2566,156956.62
2567,123512.85
2568,197077.28
2569,198885.02
2570,124685.11
2571,170965.89
2572,169862.23
2573,222364.02
2574,252456.89
2575,135959.77
2576,123751.93
2577,153979.66
2578,78954.34
2579,61667.29
2580,116372.1
2581,107252.91
2582,108512.22
2583,280470.22
2584,158852.97
2585,188020.6
2586,200085.23
2587,193384.64
2588,152301.12
2589,154790.73
2590,230050.23
2591,209833.78
2592,213532.86
2593,240959.38
2594,180361.3
2595,205359.52
2596,317590.25
2597,184848.64
2598,269067.0
2599,295324.1
2600,180130.38
2601,146332.58
2602,79585.52
2603,94799.68
2604,91219.36
2605,74280.93
2606,148606.77
2607,192932.33
2608,197024.75
2609,163465.77
2610,114496.63
2611,120113.414
2612,155275.47
2613,134308.67
2614,129591.0
2615,157886.19
2616,137184.78
2617,185508.64
2618,178675.61
2619,190210.7
2620,184864.1
2621,176080.64
2622,188430.47
2623,245421.84
2624,295418.66
2625,333007.56
2626,176937.31
2627,180501.8
2628,461757.47
2629,555057.0
2630,373931.7
2631,466496.8
2632,425171.16
2633,314488.0
2634,372310.34
2635,153103.81
2636,182739.33
2637,180014.42
2638,247762.7
2639,198106.6
2640,156436.55
2641,98604.25
2642,196143.86
2643,108817.23
2644,120853.586
2645,101646.97
2646,97032.5
2647,103839.3
2648,147368.28
2649,148999.8
2650,144851.67
2651,147400.4
2652,416631.22
2653,247892.42
2654,257655.34
2655,385752.94
2656,311076.62
2657,331060.7
2658,298018.53
2659,319613.28
2660,348586.4
2661,348503.94
2662,346517.38
2663,278214.25
2664,283484.25
2665,335683.78
2666,299907.25
2667,160219.88
2668,177928.38
2669,178303.48
2670,286616.97
2671,185709.8
2672,190901.56
2673,226702.97
2674,211558.02
2675,169026.64
2676,187100.03
2677,202898.66
2678,268770.16
2679,273694.1
2680,275657.8
2681,444194.53
2682,341834.9
2683,576956.56
2684,316648.03
2685,353989.25
2686,244321.56
2687,333874.16
2688,220087.84
2689,216663.5
2690,508530.66
2691,189785.48
2692,131926.25
2693,198834.47
2694,132350.45
2695,191924.23
2696,187308.17
2697,193522.06
2698,201732.36
2699,169686.23
2700,158860.77
2701,148271.56
2702,110203.78
2703,131119.25
2704,138335.62
2705,118858.47
2706,119149.055
2707,122924.0
2708,134579.72
2709,110267.21
2710,128407.836
2711,285806.75
2712,383828.47
2713,169105.77
2714,151528.12
2715,177566.98
2716,151858.11
2717,181020.53
2718,217859.95
2719,158336.84
2720,173333.55
2721,139110.84
2722,164327.84
2723,137765.31
2724,127544.59
2725,137693.94
2726,152985.86
2727,179323.62
2728,163244.98
2729,149535.45
2730,150282.64
2731,126942.05
2732,122396.14
2733,160163.66
2734,145124.67
2735,140572.3
2736,146867.56
2737,129741.59
2738,131820.5
2739,155420.38
2740,139005.73
2741,150203.33
2742,152926.0
2743,151819.5
2744,158028.23
2745,137435.25
2746,145231.7
2747,152813.89
2748,121565.16
2749,128428.766
2750,139520.48
2751,136708.78
2752,202007.9
2753,151913.78
2754,228407.4
2755,127894.1
2756,96778.086
2757,64278.188
2758,85369.01
2759,164384.56
2760,112871.2
2761,144243.14
2762,144683.39
2763,195741.28
2764,155252.95
2765,282728.44
2766,130777.61
2767,90157.18
2768,135587.38
2769,137938.81
2770,141762.02
2771,115139.42
2772,115807.76
2773,162753.11
2774,135259.55
2775,123083.06
2776,144718.8
2777,151986.4
2778,106124.43
2779,126664.945
2780,99794.72
2781,96261.79
2782,90812.664
2783,106988.78
2784,128681.88
2785,133401.36
2786,77918.98
2787,123847.03
2788,76305.734
2789,188558.06
2790,86866.14
2791,115519.18
2792,55336.918
2793,187312.0
2794,107251.1
2795,124703.24
2796,102020.11
2797,194269.66
2798,114681.1
2799,124772.92
2800,57301.96
2801,110204.12
2802,135171.45
2803,178268.8
2804,145566.69
2805,102827.945
2806,77415.53
2807,147722.39
2808,152991.8
2809,140397.66
2810,133800.83
2811,153896.94
2812,148884.1
2813,177476.9
2814,154597.27
2815,91760.555
2816,248466.5
2817,148918.69
2818,138602.12
2819,170830.0
2820,140490.88
2821,106163.08
2822,198237.45
2823,338300.44
2824,191004.42
2825,154993.05
2826,133306.11
2827,130995.49
2828,218658.56
2829,212635.28
2830,233026.44
2831,178766.38
2832,238402.34
2833,301246.4
2834,209626.64
2835,215407.05
2836,194374.48
2837,150150.44
2838,144968.67
2839,182680.75
2840,205065.8
2841,204508.9
2842,224951.86
2843,154038.27
2844,158029.67
2845,123611.19
2846,212911.89
2847,199479.23
2848,226780.36
2849,205269.05
2850,282755.3
2851,238811.78
2852,231346.72
2853,241642.1
2854,144002.4
2855,203649.95
2856,205682.98
2857,191365.36
2858,212333.55
2859,126816.54
2860,122857.695
2861,131507.19
2862,199677.34
2863,124624.87
2864,247655.77
2865,141324.64
2866,135879.55
2867,92388.08
2868,110956.11
2869,107759.57
2870,115816.914
2871,91264.67
2872,39513.13
2873,105498.81
2874,141681.72
2875,120430.46
2876,161003.77
2877,142918.42
2878,172917.55
2879,141055.12
2880,98383.76
2881,149353.27
2882,165517.06
2883,176126.14
2884,188883.95
2885,201482.1
2886,225295.05
2887,87800.69
2888,132731.25
2889,42727.293
2890,79540.22
2891,126872.625
2892,37389.957
2893,81644.77
2894,52375.453
2895,319810.03
2896,280474.75
2897,214286.62
2898,158212.75
2899,218854.4
2900,165246.98
2901,206050.94
2902,191820.47
2903,344615.47
2904,354421.06
2905,89640.766
2906,212426.12
2907,111888.23
2908,134085.05
2909,147893.52
2910,80168.93
2911,77528.33
2912,145666.02
2913,82816.445
2914,75100.555
2915,84055.04
2916,78369.32
2917,160672.75
2918,119058.66
2919,230449.4
